Time, Rc (Maximum a Posteriori)
868,0.063481211
868,0.063481211
869,0.032220303
869,0.032220303
870,0
870,0
870,0
871,0
871,0
871,0
871,0
871,0
872,0
872,0
873,0
873,0
875,0
876,0
876,0
876,0
876,0
876,0
876,0
877,0.130557876
877,0.130557876
878,0.109253745
878,0.109253745
879,0.084859
879,0.084859
880,0.058004811
880,0.058004811
880,0.058004811
881,0.029440721
881,0.029440721
881,0.029440721
881,0.029440721
881,0.029440721
881,0.029440721
883,0.184779969
883,0.184779969
883,0.184779969
883,0.184779969
884,0.236172702
884,0.236172702
884,0.236172702
884,0.236172702
884,0.236172702
885,0.239525375
885,0.239525375
885,0.239525375
886,0.293716567
886,0.293716567
886,0.293716567
886,0.293716567
886,0.293716567
887,0.176219182
887,0.176219182
887,0.176219182
888,0.235293355
888,0.235293355
889,0.162856756
889,0.162856756
889,0.162856756
890,0.085735131
890,0.085735131
890,0.085735131
891,0.058603684
892,0.029744683
892,0.029744683
892,0.029744683
894,0.153937437
894,0.153937437
894,0.153937437
895,0.128818284
896,0.100055067
897,0.068391982
897,0.068391982
897,0.068391982
898,0.160118258
898,0.160118258
898,0.160118258
899,0.149359535
899,0.149359535
900,0.124987394
902,0.066358093
902,0.066358093
903,0.033680483
903,0.033680483
904,0
905,0
905,0
905,0
905,0
906,0.123556327
906,0.123556327
906,0.123556327
906,0.123556327
906,0.123556327
906,0.123556327
907,0.264007465
907,0.264007465
907,0.264007465
908,0.457310318
908,0.457310318
910,0.298984474
911,0.206179163
914,0.046855371
915,4.34E-13
915,4.34E-13
915,4.34E-13
916,0
918,0.17839122
919,0.157064633
919,0.157064633
920,0.131435192
921,0.476099331
921,0.476099331
921,0.476099331
922,0.650759378
924,0.504782308
924,0.504782308
925,0.516371721
926,0.399924351
926,0.399924351
926,0.399924351
927,0.236084064
928,0.134259207
930,0.120481959
930,0.120481959
930,0.120481959
930,0.120481959
930,0.120481959
930,0.120481959
931,0.447824853
931,0.447824853
934,0.281974202
935,0.208612836
937,0.045902897
937,0.045902897
939,0
939,0
939,0
939,0
942,0
942,0
942,0
942,0
943,0.070644977
943,0.070644977
943,0.070644977
943,0.070644977
944,0.148970367
944,0.148970367
944,0.148970367
945,0.372359381
946,0.323799526
947,0.266469101
949,0.131184175
949,0.131184175
951,0.045512634
952,4.21E-13
953,0
953,0
956,0
957,0
957,0
957,0
959,0
959,0
960,0
962,0
963,0
964,0
966,0
966,0
966,0
967,0
967,0
967,0
969,0
969,0
971,0
971,0
975,0
975,0
977,0
982,0.525396862
985,0.474603138
992,7.98E-13
992,7.98E-13
992,7.98E-13
992,7.98E-13
996,0
999,0
1003,0
1004,0
1007,0
1008,0
1008,0
1010,0
1011,0
1012,0
1016,0
1018,0
1019,0
1021,0
1028,0
1028,0
1036,0
1037,0
1038,0
1040,0
1042,0
1043,0
1044,0.414451447
1045,1.002559465
1053,0.590484453
1053,0.590484453
1054,0.402020182
1057,1.29E-12
1059,0
1060,0
1064,0
1067,0
1068,0
1069,0
1070,0
1072,0
1072,0
1073,0
1081,0.157220757
1081,0.157220757
1081,0.157220757
1083,0.898871507
1088,0.629466221
1095,0.18946406
1096,0.263343214
1097,0.240882076
1098,0.212084737
1101,0.094225913
1106,0
1109,0
1109,0
1110,0
1112,0.199433912
1113,0.405194276
1113,0.405194276
1114,0.387280799
1117,0.198301683
1118,0.121296926
1118,0.121296926
1118,0.121296926
1119,0.040704277
1120,3.77E-13
1122,0.143906768
1123,0.198015618
1124,0.174342944
1125,0.145894068
1125,0.145894068
1126,0.113318081
1128,0.039314227
1128,0.039314227
1132,0
1132,0
1133,0
1133,0
1134,0
1134,0
1135,0
1135,0
1137,0
1138,0
1138,0
1138,0
1144,0
1150,0.396281558
1150,0.396281558
1154,0.207436884
1159,0
1160,0
1160,0
1161,0.287770913
1161,0.287770913
1165,0.187029561
1165,0.187029561
1168,0.050399051
1172,0.182296418
1172,0.182296418
1174,0.177103864
1175,0.148204468
1176,0.347108414
1176,0.347108414
1178,0.228883569
1178,0.228883569
1179,0.158114865
1183,3.94E-13
1183,3.94E-13
1183,3.94E-13
1184,0
1184,0
1184,0
1185,0
1185,0
1185,0
1185,0
1185,0
1187,0
1187,0
1187,0
1188,0
1188,0
1188,0
1189,0.009452241
1190,0.242734003
1192,0.255234474
1194,0.440052889
1194,0.440052889
1194,0.440052889
1194,0.440052889
1196,0.280501048
1197,0.173361675
1198,0.105242653
1198,0.105242653
1199,0.034009849
1199,0.034009849
1200,3.15E-13
1200,3.15E-13
1201,0
1202,0
1202,0
1204,0.038867752
1204,0.038867752
1205,0.142257838
1205,0.142257838
1205,0.142257838
1206,0.119044536
1207,0.092463652
1207,0.092463652
1208,0.06320292
1209,0.032079055
1209,0.032079055
1209,0.032079055
1209,0.032079055
1211,0
1211,0
1211,0
1212,0
1214,0
1214,0
1214,0
1214,0
1215,0
1215,0
1215,0
1215,0
1215,0
1216,0
1217,0
1217,0
1217,0
1218,0
1218,0
1218,0
1218,0
1218,0
1218,0
1219,0
1219,0
1219,0
1220,0
1220,0
1220,0
1220,0
1220,0
1220,0
1221,0
1222,0
1222,0
1222,0
1223,0
1223,0
1223,0
1224,0.039434165
1224,0.039434165
1225,0.144331003
1225,0.144331003
1225,0.144331003
1225,0.144331003
1226,0.120779406
1227,0.093811152
1228,0.064123995
1229,0.032546552
1229,0.032546552
1230,0
1230,0
1230,0
1230,0
1231,0.00824382
1231,0.00824382
1231,0.00824382
1231,0.00824382
1232,0.187601958
1234,0.209999226
1234,0.209999226
1234,0.209999226
1235,0.250025189
1236,0.19277084
1236,0.19277084
1236,0.19277084
1237,0.129975969
1238,0.06338449
1238,0.06338449
1239,0.032171212
1239,0.032171212
1240,2.98E-13
1241,0
1241,0
1242,0
1242,0
1243,0.055388388
1243,0.055388388
1243,0.055388388
1244,0.098723185
1244,0.098723185
1244,0.098723185
1244,0.098723185
1245,0.076679758
1245,0.076679758
1245,0.076679758
1245,0.076679758
1246,0.052413944
1247,0.144452894
1247,0.144452894
1247,0.144452894
1248,0.104394668
1248,0.104394668
1249,0.469408963
1249,0.469408963
1249,0.469408963
1250,0.380383299
1250,0.380383299
1250,0.380383299
1251,0.413246815
1252,0.321324631
1252,0.321324631
1253,0.270278207
1253,0.270278207
1253,0.270278207
1254,0.133877522
1254,0.133877522
1254,0.133877522
1255,0.081134305
1255,0.081134305
1255,0.081134305
1255,0.081134305
1255,0.081134305
1255,0.081134305
1255,0.081134305
1256,0.025990459
1256,0.025990459
1257,0.113544762
1257,0.113544762
1258,0.10294455
1258,0.10294455
1259,0.144882773
1259,0.144882773
1259,0.144882773
1259,0.144882773
1260,0.153760431
1260,0.153760431
1260,0.153760431
1261,0.166337378
1261,0.166337378
1261,0.166337378
1262,0.150821707
1262,0.150821707
1263,0.168662788
1263,0.168662788
1263,0.168662788
1263,0.168662788
1264,0.231681619
1264,0.231681619
1264,0.231681619
1264,0.231681619
1264,0.231681619
1265,0.460189638
1265,0.460189638
1266,0.428881555
1267,0.327274031
1268,0.216241774
1268,0.216241774
1268,0.216241774
1269,0.125897214
1269,0.125897214
1269,0.125897214
1269,0.125897214
1270,0.146693931
1270,0.146693931
1271,0.147589971
1271,0.147589971
1272,0.123506583
1272,0.123506583
1273,0.09592939
1274,0.065571903
1275,0.033281448
1275,0.033281448
1276,0
1277,0
1277,0
1278,0
1278,0
1278,0
1279,0
1279,0
1279,0
1280,0
1280,0
1280,0
1281,0.070132547
1281,0.070132547
1281,0.070132547
1281,0.070132547
1282,0.099299991
1283,0.077127772
1283,0.077127772
1283,0.077127772
1283,0.077127772
1283,0.077127772
1283,0.077127772
1283,0.077127772
1285,0.125675885
1285,0.125675885
1285,0.125675885
1286,0.146310281
1286,0.146310281
1287,0.12243571
1288,0.20808307
1288,0.20808307
1289,0.320560825
1290,0.321802823
1291,0.463476615
1291,0.463476615
1291,0.463476615
1291,0.463476615
1292,0.426031548
1293,0.313545147
1293,0.313545147
1294,0.191998521
1295,0.487511749
1296,0.43783481
1297,0.356375117
1298,0.298222655
1299,0.231633948
1300,0.15833186
1301,0.08036237
1301,0.08036237
1302,7.44E-13
1303,0
1303,0
1305,0
1306,0
1306,0
1307,0
1307,0
1307,0
1307,0
1308,0
1308,0
1309,0
1309,0
1310,0
1310,0
1311,0
1311,0
1311,0
1312,0
1312,0
1314,0
1316,0
1317,0
1317,0
1317,0
1317,0
1323,0
1324,0
1324,0
1324,0
1325,0
1326,0
1326,0
1331,0.375812581
1333,0.302662487
1334,0.253274727
1337,0.068250205
1338,0
1339,0
1342,0
1342,0
1345,0
1346,0
1347,0
1347,0
1350,0
1351,0
1351,0
1353,0
1355,0
1356,0
1357,0
1359,0
1359,0
1361,0
1361,0
1363,0
1364,0
1365,0
1367,0
1368,0
1370,0
1370,0
1372,0
1373,0
1375,0.01974449
1376,0.319044557
1377,0.300906425
1380,0.202792553
1381,0.157511976
1385,0
1391,0
1393,0
1394,0
1395,0
1397,0
1398,0
1399,0
1399,0
1404,0.283548022
1406,0.305148744
1409,0.205651617
1409,0.205651617
1414,0
1420,0
1421,0
1423,0
1423,0
1423,0
1426,0
1428,0
1428,0
1428,0
1428,0
1429,0
1431,0
1433,0
1439,0
1441,0
1441,0
1444,0
1445,0
1446,0
1446,0
1449,0
1451,0
1454,0
1454,0
1456,0
1457,0.116277435
1459,0.222497016
1460,0.195897602
1461,0.163931487
1462,0.127328012
1463,0.087034224
1463,0.087034224
1466,0
1466,0
1468,0
1470,0
1470,0
1473,0
1477,0
1479,0
1480,0
1481,0
1483,0
1484,0
1485,0
1486,0.245463149
1486,0.245463149
1492,0.509315438
1494,0.330300815
1494,0.330300815
1495,0.225345083
1496,0.113811553
1502,0
1502,0
1505,0.220498058
1505,0.220498058
1505,0.220498058
1511,0.221112929
1513,0.117392897
1519,0
1520,0.059841038
1520,0.059841038
1520,0.059841038
1521,0.253306211
1521,0.253306211
1525,0.132595248
1526,0.090634608
1526,0.090634608
1529,0
1530,0
1531,0
1533,0
1534,0
1536,0
1536,0
1537,0
1538,0
1539,0
1541,0
1541,0
1543,0
1543,0
1544,0
1546,0
1547,0
1548,0
1548,0
1550,0
1550,0
1550,0
1553,0
1555,0
1556,0
1556,0
1557,0
1557,0
1558,0
1558,0
1559,0
1560,0
1561,0
1562,0
1562,0
1563,0.137380836
1563,0.137380836
1564,0.147780975
1565,0.12366642
1566,0.096053538
1566,0.096053538
1566,0.096053538
1567,0.065656763
1568,0.033324519
1568,0.033324519
1568,0.033324519
1570,0
1571,0
1571,0
1573,0
1574,0
1574,0
1574,0
1577,0
1577,0
1577,0
1578,0
1580,0
1581,0
1581,0
1581,0
1581,0
1581,0
1582,0
1582,0
1582,0
1583,0
1583,0
1583,0
1583,0
1583,0
1584,0
1584,0
1584,0
1584,0
1585,0
1585,0
1586,0
1586,0
1586,0
1586,0
1586,0
1586,0
1586,0
1587,0.044410782
1587,0.044410782
1587,0.044410782
1587,0.044410782
1587,0.044410782
1588,0.097043907
1588,0.097043907
1588,0.097043907
1589,0.075375438
1589,0.075375438
1590,0.051522385
1590,0.051522385
1590,0.051522385
1590,0.051522385
1590,0.051522385
1591,0.026150523
1591,0.026150523
1591,0.026150523
1592,2.42E-13
1592,2.42E-13
1592,2.42E-13
1593,0
1593,0
1593,0
1594,0.06537918
1594,0.06537918
1594,0.06537918
1594,0.06537918
1594,0.06537918
1594,0.06537918
1594,0.06537918
1594,0.06537918
1594,0.06537918
1594,0.06537918
1595,0.139236624
1595,0.139236624
1595,0.139236624
1596,0.143020116
1596,0.143020116
1597,0.120086119
1597,0.120086119
1597,0.120086119
1598,0.148832126
1598,0.148832126
1598,0.148832126
1598,0.148832126
1599,0.101415707
1599,0.101415707
1599,0.101415707
1599,0.101415707
1599,0.101415707
1600,0.051038763
1600,0.051038763
1601,0.025905058
1601,0.025905058
1601,0.025905058
1602,2.40E-13
1603,0
1603,0
1604,0
1604,0
1604,0
1604,0
1604,0
1605,0
1605,0
1605,0
1606,0
1607,0
1607,0
1608,0.049076803
1608,0.049076803
1608,0.049076803
1608,0.049076803
1609,0.09846483
1609,0.09846483
1609,0.09846483
1609,0.09846483
1609,0.09846483
1610,0.07647909
1610,0.07647909
1611,0.052276778
1612,0.12950682
1612,0.12950682
1612,0.12950682
1612,0.12950682
1613,0.102735847
1613,0.102735847
1615,0.054544339
1615,0.054544339
1615,0.054544339
1615,0.054544339
1615,0.054544339
1615,0.054544339
1616,0.027684336
1616,0.027684336
1617,0
1617,0
1617,0
1617,0
1618,0
1618,0
1618,0
1618,0
1618,0
1618,0
1618,0
1619,0.009402598
1619,0.009402598
1620,0.09503956
1620,0.09503956
1620,0.09503956
1620,0.09503956
1621,0.073818632
1621,0.073818632
1621,0.073818632
1622,0.146043708
1622,0.146043708
1622,0.146043708
1622,0.146043708
1622,0.146043708
1622,0.146043708
1623,0.099853057
1623,0.099853057
1623,0.099853057
1624,0.078168953
1624,0.078168953
1624,0.078168953
1625,0.121351186
1625,0.121351186
1626,0.074249018
1626,0.074249018
1626,0.074249018
1626,0.074249018
1626,0.074249018
1626,0.074249018
1627,0.050752427
1627,0.050752427
1627,0.050752427
1628,0.025759726
1628,0.025759726
1628,0.025759726
1628,0.025759726
1628,0.025759726
1629,0
1629,0
1629,0
1630,0
1631,0
1631,0
1631,0
1632,0
1632,0
1632,0
1633,0
1633,0
1633,0
1634,0
1634,0
1634,0
1635,0
1636,0
1636,0
1636,0
1636,0
1637,0
1637,0
1637,0
1637,0
1638,0
1638,0
1639,0.046784591
1639,0.046784591
1640,0.096342562
1641,0.074830694
1641,0.074830694
1641,0.074830694
1641,0.074830694
1641,0.074830694
1642,0.077447642
1642,0.077447642
1642,0.077447642
1642,0.077447642
1642,0.077447642
1642,0.077447642
1642,0.077447642
1643,0.121595055
1643,0.121595055
1643,0.121595055
1644,0.074279973
1644,0.074279973
1644,0.074279973
1645,0.050773587
1645,0.050773587
1645,0.050773587
1645,0.050773587
1646,0.025770466
1646,0.025770466
1646,0.025770466
1646,0.025770466
1647,0
1647,0
1647,0
1648,0
1648,0
1649,0
1650,0
1651,0
1651,0
1651,0
1651,0
1651,0
1652,0
1652,0
1652,0
1652,0
1653,0
1653,0
1653,0
1653,0
1654,0
1654,0
1654,0
1654,0
1655,0.095728677
1655,0.095728677
1655,0.095728677
1655,0.095728677
1655,0.095728677
1655,0.095728677
1656,0.074353879
1656,0.074353879
1656,0.074353879
1656,0.074353879
1657,0.050824105
1658,0.025796106
1658,0.025796106
1658,0.025796106
1659,2.39E-13
1659,2.39E-13
1660,0
1660,0
1661,0
1662,0
1663,0
1663,0
1663,0
1664,0
1665,0
1666,0
1666,0
1667,0
1667,0
1667,0
1668,0
1669,0.033510898
1669,0.033510898
1670,0.195215955
1670,0.195215955
1671,0.171877979
1672,0.143831331
1673,0.111715923
1674,0.076362683
1675,0.038758379
1676,3.59E-13
1677,0
1678,0
1678,0
1680,0
1680,0
1682,0
1683,0
1684,0
1684,0
1685,0
1685,0
1686,0
1686,0
1686,0
1687,0
1687,0
1688,0
1688,0
1688,0
1688,0
1689,0
1690,0
1691,0
1691,0
1691,0
1691,0
1691,0
1692,0
1692,0
1693,0
1695,0
1699,0
1699,0
1699,0
1701,0
1702,0
1703,0
1703,0
1703,0
1703,0
1705,0
1706,0
1706,0
1708,0
1708,0
1708,0
1709,0
1710,0
1712,0
1713,0
1714,0
1714,0
1718,0
1718,0
1718,0
1723,0
1724,0
1725,0
1726,0
1726,0
1728,0
1733,0
1733,0
1733,0
1739,0
1742,0
1742,0
1742,0
1743,0
1743,0
1744,0
1745,0
1745,0
1747,0
1747,0
1750,0
1752,0
1752,0
1754,0
1755,0
1756,0
1761,0
1761,0
1764,0
1765,0
1767,0
1767,0
1768,0
1770,0
1770,0
1774,0
1777,0
1777,0
1781,0
1781,0
1783,0
1785,0
1788,0
1788,0
1790,0
1791,0
1801,0
1802,0
1803,0
1803,0
1805,0
1806,0
1809,0
1810,0
1811,0
1811,0
1811,0
1816,0
1817,0
1821,0
1822,0
1824,0
1825.997268,0
1827.991803,0
1828.989071,0
1834.972678,0
1837.964481,0
1840.956284,0
1841.953552,0
1842.95082,0
1843.948087,0
1843.948087,0
1843.948087,0
1846.939891,0
1846.939891,0
1846.939891,0
1847.937158,0
1851.92623,0.260460695
1851.92623,0.260460695
1852.923497,0.228844158
1855.915301,0.100227492
1855.915301,0.100227492
1856.912568,0.049779468
1861.898907,0
1862.896175,0
1864.89071,0
1866.885246,0
1866.885246,0
1866.885246,0
1869.877049,0
1869.877049,0
1872.868852,0
1872.868852,0
1872.868852,0
1876.857923,0
1878.852459,0
1879.849727,0
1880.846995,0
1882.84153,0
1884.836066,0
1884.836066,0
1884.836066,0
1886.830601,0
1887.827869,0
1891.81694,0
1892.814208,0
1892.814208,0
1892.814208,0
1893.811475,0
1897.800546,0
1897.800546,0
1901.789617,0
1902.786885,0
1903.784153,0.1083403
1903.784153,0.1083403
1905.778689,0.118743444
1905.778689,0.118743444
1905.778689,0.118743444
1905.778689,0.118743444
1906.775956,0.091855556
1906.775956,0.091855556
1907.773224,0.062317255
1907.773224,0.062317255
1910.765027,0
1910.765027,0
1911.762295,0
1912.759563,0
1913.756831,0
1915.751366,0
1915.751366,0
1916.748634,0
1916.748634,0
1917.745902,0
1918.743169,0
1918.743169,0
1919.740437,0
1919.740437,0
1921.734973,0
1922.73224,0
1923.729508,0
1923.729508,0
1924.726776,0
1925.724044,0
1926.721311,0
1927.718579,0
1929.713115,0
1931.70765,0
1931.70765,0
1932.704918,0
1932.704918,0
1932.704918,0
1933.702186,0
1934.699454,0
1934.699454,0
1935.696721,0
1936.693989,0
1937.691257,0
1937.691257,0
1938.688525,0
1938.688525,0
1942.677596,0
1942.677596,0
1942.677596,0
1944.672131,0
1945.669399,0
1945.669399,0
1945.669399,0
1946.666667,0
1946.666667,0
1947.663934,0
1947.663934,0
1948.661202,0
1949.65847,0
1949.65847,0
1949.65847,0
1949.65847,0
1950.655738,0
1950.655738,0
1951.653005,0
1951.653005,0
1951.653005,0
1951.653005,0
1951.653005,0
1952.650273,0
1952.650273,0
1953.647541,0
1954.644809,0
1954.644809,0
1955.642077,0
1956.639344,0
1956.639344,0
1956.639344,0
1956.639344,0
1957.636612,0
1958.63388,0
1958.63388,0
1959.631148,0
1959.631148,0
1960.628415,0
1960.628415,0
1961.625683,0
1961.625683,0
1962.622951,0
1963.620219,0
1964.617486,0
1964.617486,0
1964.617486,0
1964.617486,0
1964.617486,0
1966.612022,0
1966.612022,0
1966.612022,0
1966.612022,0
1966.612022,0
1968.606557,0
1968.606557,0
1968.606557,0
1969.603825,0
1969.603825,0
1970.601093,0
1971.598361,0
1971.598361,0
1971.598361,0
1971.598361,0
1972.595628,0
1972.595628,0
1972.595628,0
1972.595628,0
1973.592896,0
1973.592896,0
1973.592896,0
1973.592896,0
1974.590164,0
1974.590164,0
1975.587432,0
1975.587432,0
1975.587432,0
1975.587432,0
1975.587432,0
1975.587432,0
1976.584699,0
1976.584699,0
1976.584699,0
1976.584699,0
1976.584699,0
1976.584699,0
1976.584699,0
1976.584699,0
1976.584699,0
1976.584699,0
1977.581967,0
1977.581967,0
1978.579235,0
1978.579235,0
1978.579235,0
1979.576503,0
1979.576503,0
1980.57377,0
1981.571038,0
1981.571038,0
1982.568306,0
1983.565574,0
1984.562842,0
1984.562842,0
1985.560109,0
1985.560109,0
1986.557377,0
1987.554645,0
1987.554645,0
1988.551913,0
1988.551913,0
1988.551913,0
1988.551913,0
1989.54918,0
1989.54918,0
1990.546448,0
1992.540984,0
1992.540984,0
1992.540984,0
1993.538251,0
1994.535519,0
1994.535519,0
1995.532787,0
1995.532787,0
1996.530055,0
1996.530055,0
1996.530055,0
1997.527322,0
1998.52459,0
1998.52459,0
1999.521858,0
1999.521858,0
2000.519126,0
2000.519126,0
2000.519126,0
2001.516393,0
2001.516393,0
2002.513661,0
2003.510929,0
2003.510929,0
2003.510929,0
2004.508197,0
2004.508197,0
2005.505464,0
2006.502732,0
2006.502732,0
2007.5,0
2007.5,0
2007.5,0
2008.497268,0
2008.497268,0
2008.497268,0
2010.491803,0
2010.491803,0
2010.491803,0
2011.489071,0.014227808
2011.489071,0.014227808
2011.489071,0.014227808
2012.486339,0.32786824
2012.486339,0.32786824
2015.478142,0.247699177
2019.467213,0.053880918
2020.464481,0
2021.461749,0
2021.461749,0
2021.461749,0
2022.459016,0
2023.456284,0
2025.45082,0
2025.45082,0
2026.448087,0
2032.431694,0
2033.428962,0
2035.423497,0
2035.423497,0
2037.418033,0
2037.418033,0
2037.418033,0
2038.415301,0
2042.404372,0
2044.398907,0
2045.396175,0
2049.385246,0
2052.377049,0
2056.36612,0
2061.352459,0
2062.349727,0
2063.346995,0
2063.346995,0
2066.338798,0
2068.333333,0
2073.319672,0
2080.300546,0
2081.297814,0
2082.295082,0
2082.295082,0
2085.286885,0
2091.270492,0
2093.265027,0
2093.265027,0
2094.262295,0
2097.254098,0
2099.248634,0
2103.237705,0
2104.234973,0
2104.234973,0
2108.224044,0
2109.221311,0
2112.213115,0
2113.210383,0
2115.204918,0
2116.202186,0
2122.185792,0
2132.15847,0
2138.142077,0
2139.139344,0
2140.136612,0
2141.13388,0
2144.125683,0
2145.122951,0
2148.114754,0
2148.114754,0
2155.095628,0
2156.092896,0
2158.087432,0
2158.087432,0
2159.084699,0
2160.081967,0
2160.081967,0
2163.07377,0
2163.07377,0
2165.068306,0
2167.062842,0
2167.062842,0
2167.062842,0
2168.060109,0
2171.051913,0
2172.04918,0
2172.04918,0
2173.046448,0
2173.046448,0
2175.040984,0
2178.032787,0
2178.032787,0
2182.021858,0
2186.010929,0
2189.002732,0
